AA4021;EBC25;13;7;691.4
AA4023;LBA36;12;6.926;650
AA4025;LBC26;47;7.271;642
AA4027;EBA36;42;6.43;709
AA4028;LBC12;10;6.657;666
AA4029;LBA04;21;6.782;656
AA4035;LBA04;12;7.178;668
AA4036;LBA04;36;6.96;652.7
AA4037;LBC05;37;7.236;655
AA4038;LBC61;9;7.02;609.8
AA4039;LBA06;11;7.606;624
AA4040;LBC06;16;7.125;633
AA4042;LBA28;21;6.94;647
AA4044;LBA28;19;7.01;623.1
AA4051;LBA60;45;6.916;665
AA4052;LBC12;20;7;642.1
AA4053;LBA38;24;6.82;651.2
AA4054;LBA28;26;6.94;673.6
AA4055;LBC14;20;6.957;650
AA4056;LBC43;21;7.09;637
AA4057;LBC61;20;6.87;656.9
AA4058;LBA28;2;6.94;648.1
AA4061;LBC24;41;7.033;687
AA4064;EBA62;30;6.76;698
AA4065;EBA51;6;6.79;693.7
AA4066;EBC39;6;7.031;699
AA4067;EBC51;8;6.93;713.4
AA4068;LBC00;4;6.662;682
AA4069;LBC37;17;6.67;674
AA4071;EBC24;41;6.51;723.6
AA4072;EBA62;22;6.709;715
AA4073;EBA21;23;6.879;709
AA4074;LBC29;2;6.95;666.7
AA4077;LBC29;21;6.84;660.8
AA4078;LBA36;20;6.938;644
AA4079;LBC29;31;7.02;604.4
AA4080;LBA53;27;6.892;667
AA4081;LBA28;30;6.94;691.2
AA4082;LBA09;34;6.779;673
AA4083;LBA24;18;6.94;681.7
AA4085;EBA15;6;6.95;699.2
AA4088;LBC27;7;6.811;675
AA4089;EBC44;8;6.813;704
AA4090;EBA44;29;6.28;710
AA4091;LBC30;19;7.157;630
AA4092;LBA12;25;7.304;624
AA4095;LBC12;39;6.837;644
AA4097;LBC21;24;6.902;663
AA4100;LBC30;5;6.793;656
AA4101;LBC30;24;6.916;658
AA4104;LBC30;2;6.832;650
AA4106;LBC05;31;6.732;668
AA4107;LBA10;39;7.124;664
AA4108;LBC34;24;6.777;648
AA4111;LBC33;18;6.951;674
AA4113;LBC17;37;7.14;614
AA4114;;0;6.706;660
AA4115;LBA10;25;7.112;657
AA4116;;0;7.1;695
AA4117;EBC37;29;6.968;711
AA4119;;0;6.755;687
AA4120;;0;7.001;659
AA4121;;0;7.025;682
AA4122;LBC33;12;7.032;671
AA4124;;0;7.051;685
AA4126;EBC57;23;6.994;703
AA4127;EBA47;17;6.816;714
AA4128;EBA33;3;6.81;705
AA4129;EBA43;43;6.785;711
AA4130;EBC08;1;6.861;696
AA4131;LBA31;27;6.645;683
AA4132;EBC07;15;6.985;716
AA4137;EBC39;18;6.748;720
AA4138;EBC40;24;6.67;714.5
AA4139;EBA60;5;6.56;700
AA4140;EBC25;6;6.82;700.8
AA4141;LBA56;10;6.86;671.3
AA4142;EBC42;16;6.208;714
AA4143;LBA40;6;6.94;639.1
AA4145;LBC00;3;6.623;687
AA4147;LBA31;43;6.977;679
AA4148;LBC09;20;6.94;665.8
AA4150;EBA06;14;6.536;696
AA4151;LBC30;35;6.934;687
AA4154;LBA43;22;6.77;688.8
AA4155;LBA14;48;6.9;636.3
AA4157;LBA59;8;6.923;680
AA4158;EBA57;37;6.742;707
AA4159;EBA50;16;7.147;702
AA4160;LBC36;21;6.957;664
AA4163;LBA45;43;7.23;675
AA4165;EBA16;14;7.225;696
AA4166;EBC42;8;6.548;711
AA4168;LBC53;42;6.94;681.3
AA4169;LBA37;46;6.888;682
AA4173;EBA64;37;6.723;704
AA4174;LBC27;1;6.734;686
AA4177;LBC14;14;7.118;677
AA4178;EBA04;14;6.94;694
AA4179;LBA09;28;6.94;672
AA4180;EBC26;10;6.93;701.9
AA4181;;0;6.79;715.1
AA4182;EBC07;4;6.582;714
AA4184;EBA53;6;7.265;699
AA4185;EBA01;13;7.195;698
AA4186;LBA35;21;6.71;669
AA4187;EBC04;2;7.039;694
AA4188;LBA35;6;6.929;662
AA4189;LBA35;10;7.177;662
AA4190;EBA05;18;6.6;723
AA4191;LBC20;23;6.982;677
AA4192;LBA56;28;6.95;669.6
AA4193;LBA04;2;6.685;601
AA4194;LBC28;46;7.039;688
AA4195;EBC51;22;6.766;722
AA4196;EBA21;15;6.906;714
AA4197;LBC27;23;6.604;691
AA4199;LBC28;17;7.142;681
AA4200;EBC39;11;6.915;730
AA4201;LBC63;10;6.854;665
AA4203;LBC28;30;6.973;679
AA4204;EBA36;30;6.586;737
AA4207;LBA51;18;6.663;692
AA4208;LBA63;6;6.77;668
AA4209;LBA53;43;6.92;691.1
AA4211;LBC39;15;6.946;684
AA4212;LBA00;42;7;676.2
AA4213;LBC21;12;6.916;681
AA4215;LBC28;35;6.869;674
AA4218;LBA12;19;6.766;658
AA4219;LBA06;46;6.864;692
AA4221;EBA11;15;6.857;717
AA4222;;0;6.838;714
AA4223;;0;6.692;698
AA4225;LBA11;4;6.806;676
AA4227;;0;7.151;666
AA4231;EBC46;10;6.85;711
AA4232;EBC34;14;6.992;698
AA4233;;0;6.44;741
AA4234;;0;6.75;719
AA4236;;0;6.775;734
AA4238;LBC02;13;7.108;683
AA4239;EBA32;2;6.815;695
AA4241;EBA64;1;7.15;693
AA4242;LBC28;41;7.156;673
AA4245;;0;7.182;652
AA4249;;0;6.536;716
AA4250;;0;6.78;727
AA4251;;0;6.956;708
AA4254;EBA04;30;6.766;727
AA4255;EBA13;42;6.671;724
AA4256;;0;6.985;718
AA4257;;0;6.777;720
AA4258;EBC47;22;6.667;703
AA4259;EBA48;6;6.827;700
AA4260;LBA55;46;6.688;679
AA4262;LBC34;39;7.061;637
AA4263;LBC12;37;7.181;664
AA4264;LBC12;34;6.954;630
AA4266;LBA35;24;7.139;649
AA4268;;0;6.578;683
AA4269;;0;6.938;716
AA4270;;0;6.598;731
AA4271;EBA48;41;6.76;698.7
AA4274;;0;6.79;731
AA4275;LBA64;13;6.935;655
AA4276;LBC26;10;7.206;624
AA4278;LBC44;17;6.77;659
AA4279;LBC45;2;6.673;651
AA4283;LBA53;34;6.899;666
AA4284;LBC40;22;7.211;652
AA4285;LBC43;24;6.65;648
AA4287;LBA09;36;7.01;659.4
AA4290;LBA37;4;6.488;676
AA4291;LBC02;22;6.878;684
AA4292;LBA03;9;7.537;635
AA4293;LBA35;42;7.08;648
AA4295;EBC45;44;6.508;720
AA4305;LBA59;37;7.127;615
AA4308;LBC43;37;7.035;648
AA4309;LBA31;35;6.875;658
AA4324;LBC50;47;6.852;667
AA4328;EBA11;16;6.802;742
AA4329;EBC30;22;6.919;716
AA4330;EBC30;33;6.603;702
AA4333;EBA42;21;6.588;748
AA4334;LBA30;24;6.748;660
AA4335;LBA29;37;7.282;648
AA4337;LBA27;1;6.969;682
AA4338;EBA43;14;7.075;694
AA4339;LBC28;12;6.798;679
AA4340;LBA06;47;7.012;672
AA4341;EBC30;21;6.462;733
AA4342;EBC14;42;6.545;746
AA4343;EBA47;6;6.855;700
AA4345;LBA27;36;7.031;692
AA4350;;0;6.834;721
AA4351;EBC53;24;6.307;720
AA4353;EBA05;2;6.982;693
AA4355;LBC39;21;6.923;662
AA4356;LBA57;35;7.067;657
AA4357;LBC43;9;7.007;623
AA4358;LBA09;26;6.813;651
AA4359;LBA54;6;6.869;637
AA4363;LBA13;21;6.77;670.4
AA4366;LBA17;47;6.688;659
AA4367;LBC17;39;6.944;625
AA4369;LBC53;38;6.706;667
AA4370;;0;6.823;712
AA4373;LBA45;24;6.96;651.1
AA4374;EBC27;8;6.746;703
AA4375;EBA15;42;6.908;713
AA4376;LBA21;26;6.895;681
AA4379;EBA12;23;6.531;716
AA4380;LBC28;34;6.844;651
AA4381;EBC27;33;7.076;710
AA4382;LBC13;29;6.799;691
AA4383;EBA36;7;6.592;707
AA4384;LBA06;48;6.995;667
AA4385;LBC02;37;7.035;652
AA4391;LBA00;34;6.524;652
AA4392;LBC38;10;6.8;667.8
AA4404;LBC38;39;6.86;651.2
AA4406;LBC55;45;6.714;657
AA4407;LBA26;23;6.796;649
AA4408;LBC22;24;7.038;624
AA4409;LBA01;36;6.426;675
AA4410;LBA54;19;6.512;667
AA4412;LBA44;21;6.931;642
AA4413;EBA10;29;6.353;698
AA4414;LBC54;36;6.94;653.8
AA4416;LBC38;6;6.333;668
AA4418;LBC38;14;7.01;667
AA4419;EBC27;30;6.93;712.1
AA4420;LBC25;7;6.8;689.5
AA4422;EBC35;30;6.806;718
AA4426;EBC45;11;6.82;726.3
AA4427;EBA50;30;6.76;705
AA4428;EBA13;38;6.317;737
AA4431;LBA62;23;7.223;644
AA4432;;0;6.708;665
AA4433;LBA30;4;7.179;683
AA4434;LBA31;17;6.649;663
AA4435;EBC35;2;7.067;697
AA4448;;0;6.985;691
AA4449;;0;7.159;644
AA4451;LBC40;6;6.96;656
AA4452;LBA56;20;7.01;670.5
AA4453;EBA26;23;6.86;712.7
AA4454;LBC01;17;7.02;680.4
AA4456;LBA56;6;6.94;635.4
AA4459;LBC33;13;6.814;684
AA4460;LBC06;45;7.145;686
AA4462;LBA62;31;7.196;669
AA4463;LBA40;15;6.78;683.3
AA4465;LBC36;16;7.345;632
AA4466;LBC27;16;7.16;655
AA4467;LBA62;16;7.314;663
AA4468;EBC02;12;7.092;714
AA4469;EBC13;6;6.96;699
AA4471;LBC09;11;6.94;671.2
AA4472;EBA20;29;7.016;711
AA4473;EBA50;37;7.184;713
AA4474;LBA60;10;7.258;627
AA4475;LBA62;13;7.088;661
AA4477;LBC35;17;6.922;663
AA4478;LBC37;14;7.043;684
AA4480;LBC51;38;7.244;652
AA4492;LBA56;47;7.01;642.1
AA4493;LBA60;31;7.37;633
AA4494;LBC40;9;7.03;647.2
AA4496;LBA14;21;7.02;639.7
AA4497;LBA48;11;7.149;662
AA4499;LBC37;15;7.118;681
AA4500;LBA02;6;7.006;656
AA4502;LBA60;21;7.291;637
AA4503;LBA57;16;7.049;657
AA4504;LBA39;9;6.94;637.6
AA4505;LBC51;25;7.01;639
AA4506;LBC40;19;6.94;640.8
AA4508;EBA02;13;7.036;693
AA4509;LBA00;41;6.97;674.4
AA4510;LBC22;37;7;643
AA4511;LBA17;9;7.01;664.8
AA4512;LBC48;47;6.96;657.6
AA4514;LBC35;37;7.323;603
AA4515;LBA43;15;6.94;687.2
AA4517;EBA50;22;6.79;698.1
AA4518;LBA60;6;7.494;610
AA4519;LBA00;27;7.01;673.1
AA4520;LBC50;34;6.94;660.4
AA4521;LBC09;25;7.02;667.3
AA4522;LBC37;12;7.212;681
AA4523;LBA40;25;7.105;608
AA4525;LBC19;20;7;652.7
AA4526;EBA44;8;6.93;736.1
AA4528;EBC22;14;6.91;697.1
AA4529;LBC11;15;6.739;678
AA4530;EBC01;5;7.08;693
AA4531;EBA16;11;6.8;723.2
AA4532;;0;6.9;716.7
AA4533;EBA50;8;6.78;703.6
AA4534;LBA00;35;6.82;680.6
AA4535;LBA02;21;7.176;650
AA4537;LBA35;34;7.129;656
AA4538;LBA31;48;7.027;637
AA4539;LBA12;7;7.225;642
AA4540;LBA62;40;6.98;665
AA4541;LBA39;31;7.055;660
AA4544;LBC25;38;6.99;640.6
AA4545;EBA16;29;6.76;704.7
AA4546;LBC14;39;6.94;650
AA4548;LBC33;7;6.99;683
AA4549;LBA14;37;7.03;651.2
AA4550;LBA25;12;6.97;689.2
AA4551;LBC43;28;7.04;661
AA4552;LBA51;10;6.95;657
AA4556;LBA36;43;7.251;666
AA4557;;0;6.872;690
AA4558;LBA53;26;7;691.1
AA4559;LBC17;43;7.167;692
AA4560;LBC40;46;7.01;654.6
AA4561;EBC28;37;6.909;706
AA4562;;0;7.239;652
AA4563;EBC13;16;7;717
AA4564;EBC52;9;6.93;741.4
AA4565;EBC23;34;7.073;717
AA4566;LBA05;24;6.976;631
AA4567;LBA19;10;7.064;660
AA4569;EBC25;1;6.886;693
AA4570;LBA05;19;7.15;666
AA4571;;0;7.087;684
AA4573;;0;7.2;662
AA4574;;0;7.241;673
AA4575;;0;6.87;692
AA4576;EBA16;7;6.907;727
AA4581;EBC07;23;7.038;716
AA4582;;0;6.881;713
AA4583;EBC04;44;7.035;729
AA4584;EBA20;11;6.971;730
AA4586;EBA27;18;7.196;714
AA4587;LBA29;19;7.461;651
AA4588;EBC28;34;7.025;741
AA4589;EBC10;16;7.061;717
AA4590;EBC11;33;7.108;708
AA4592;LBA39;46;6.718;678
AA4593;LBA05;23;7.198;688
AA4594;LBC46;27;7.243;662
AA4597;LBA19;46;7.067;686
AA4598;LBA27;37;7.305;649
AA4599;LBA21;18;7.11;674
AA4600;LBA19;41;7.11;690
AA4601;LBA21;46;6.977;691
AA4602;LBA27;10;7.314;651
AA4603;LBC27;6;7.234;638
AA4617;LBC26;34;7.135;664
AA4619;LBA29;9;7.251;664
AA4620;LBA06;43;7.287;659
AA4621;LBC28;15;7.27;675
AA4623;LBA40;34;7.332;643
AA4624;LBC43;46;7;684.2
AA4626;LBA59;31;7.117;611
AA4627;LBA38;38;7.02;646.5
AA4628;LBA37;5;7.266;614
AA4629;LBC01;23;7.01;674.5
AA4630;LBA00;38;7.03;611.1
AA4631;;0;7.062;655
AA4632;LBC38;21;7.01;671.6
AA4635;LBA00;39;7.239;635
AA4638;EBA63;12;6.93;710.6
AA4639;EBA35;43;7.131;706
AA4641;EBA13;5;7.225;693
AA4642;EBA48;15;7;740.8
AA4643;EBA48;42;6.95;731.9
AA4644;LBA00;40;6.99;673.7
AA4645;EBA48;22;7;710.7
AA4646;EBC12;22;6.99;725.4
AA4649;LBA38;37;7.262;645
AA4651;LBA38;31;7.414;634
AA4652;EBC47;2;6.918;693
AA4653;EBA48;30;6.87;704.8
AA4654;EBA34;7;7.02;720.1
AA4655;EBC25;16;7.02;727.4
AA4656;LBC35;23;7.271;672
AA4657;EBA13;2;6.95;693.6
AA4659;LBC43;27;6.99;684
AA4660;EBC45;3;6.97;704.2
AA4661;LBC53;1;6.94;676.2
AA4662;EBC47;1;7.08;693
AA4663;LBA39;27;7.148;691
AA4664;LBA62;21;7.184;663
AA4665;EBA41;1;7.055;697
AA4668;LBA28;36;7.212;690
AA4670;;0;7.005;659
AA4671;EBC60;12;7.032;711
AA4674;EBC08;29;6.777;708
AA4675;EBC08;34;6.816;711
AA4676;LBC26;29;7.029;692
AA4677;LBC36;4;7.174;689
AA4678;;0;7.17;652
AA4679;LBC02;20;7.064;672
AA4680;LBC52;22;7.047;691
AA4681;EBC08;44;7.103;707
AA4682;LBA05;4;7.141;679
AA4683;LBA46;8;7.141;687
AA4684;LBA19;6;7.126;654
AA4686;LBC35;34;7.091;638
AA4688;LBA62;19;7.119;665
AA4690;LBC59;21;7.228;655
AA4692;LBA36;11;7.14;667
AA4693;;0;6.957;675
AA4694;EBC61;13;7.172;695
AA4696;EBC29;9;6.974;758
AA4697;;0;7.008;698
AA4698;;0;6.966;685
AA4700;LBA52;36;6.911;686
AA4701;LBA60;38;7.183;651
AA4702;LBC39;23;6.955;683
AA4703;EBC03;4;6.97;701.1
AA4704;EBC46;30;6.8;755
AA4706;LBA60;26;7.161;647
AA4707;LBC19;47;7.044;669
AA4708;;0;7.221;727
AA4709;EBA25;5;6.84;697
AA4710;EBC29;3;7.031;720
AA4711;LBC51;3;6.94;688
AA4712;EBA60;7;7.028;698
AA4714;EBC60;30;7.004;721
AA4715;LBC52;23;7.226;678
AA4716;LBA19;37;6.95;672
AA4717;LBA62;18;7.158;669
AA4718;LBC07;27;7.139;680
AA4720;EBC47;42;7.019;718
AA4722;EBC26;24;6.854;746
AA4723;EBA16;16;7.092;702
AA4724;EBA04;13;6.849;693
AA4725;LBC22;11;7.381;629
AA4726;LBA52;3;7.04;675
AA4727;EBC46;17;7.143;716
AA4728;LBC11;20;7.114;668
AA4729;LBA26;31;7.128;664
AA4730;LBA38;5;7.285;647
AA4731;LBC27;8;7.054;692
AA4732;EBC42;7;7.354;701
AA4733;EBC02;41;7.176;713
AA4734;EBA45;14;6.814;693
AA4735;EBC02;10;7.253;708
AA4737;EBC11;10;7.143;698
AA4738;LBC22;47;7.083;669
AA4739;EBC12;16;6.843;705
AA4740;EBC60;22;7.012;717
AA4742;LBA40;16;6.992;659
AA4743;EBC29;11;7.192;698
AA4744;LBA36;42;6.855;684
AA4745;LBC09;26;6.903;692
AA4746;LBC09;28;7.138;666
AA4747;LBC39;17;7.401;684
AA4748;LBA40;19;7.05;650.8
AA4749;LBA01;29;6.95;684.8
AA4750;LBA00;48;7.111;671
AA4751;LBC38;16;7.04;652.3
AA4752;LBC38;9;7.04;631.3
AA4755;EBC59;7;7.03;717.3
AA4757;LBC50;42;7.044;679
AA4758;LBC01;38;7.137;658
AA4759;LBC43;12;6.93;686
AA4762;LBA33;42;6.95;687.2
AA4763;LBC25;39;6.94;664.9
AA4764;LBC43;20;7.03;654.5
AA4765;EBC52;33;6.99;703.6
AA4766;;0;7;705.8
AA4767;EBC25;29;6.91;745.8
AA4768;LBA31;39;7.155;669
AA4769;EBC03;3;6.93;733.3
AA4770;EBC25;21;6.86;770.1
AA4771;EBA13;29;6.621;757
AA4772;EBA33;21;7.116;718
AA4775;LBA54;4;7.225;658
AA4776;LBC50;29;7;674.1
AA4778;EBC47;23;6.89;731.6
AA4779;LBC64;16;7.782;627
AA4780;LBC14;12;7.041;679
AA4781;EBC53;16;7.01;725.7
AA4782;LBA17;16;7.655;673
AA4783;LBA32;9;7.039;658
AA4784;LBA32;21;7.213;629
AA4786;LBC03;5;7.252;644
AA4788;EBA50;11;6.95;727
AA4789;LBC02;26;7.054;673
AA4790;LBC02;36;6.924;689
AA4791;EBA48;38;7.107;737
AA4792;LBA00;25;6.95;663.5
AA4793;EBC15;11;6.95;698.2
AA4795;LBC58;37;7.378;604
AA4796;LBC33;39;7.081;652
AA4801;LBC38;48;7.42;660
AA4802;LBC43;42;6.99;679
AA4803;EBA16;22;7.128;705
AA4804;LBA45;6;7.149;658
AA4805;EBA31;34;7.14;701
AA4807;EBC29;24;7.268;712
AA4808;LBA51;9;7.418;656
AA4809;EBA02;21;7.094;711
AA4810;LBA37;35;7.147;688
AA4811;EBA64;34;7.005;734
AA4812;EBA50;21;6.97;731.7
AA4814;LBC39;36;6.969;688
AA4815;;0;7.03;726.6
AA4816;;0;6.95;705
AA4817;EBC57;16;7.265;720
AA4818;EBC08;7;7.151;704
AA4820;;0;7.027;703
AA4822;EBA23;9;7.152;721
AA4823;EBA48;18;7.022;728
AA4824;LBA25;13;6.99;690.1
AA4826;LBC40;11;6.94;668.9
AA4827;LBA05;22;7.377;679
AA4828;EBA16;9;7;723.6
AA4829;LBC43;22;6.99;677.7
AA4830;EBA49;6;7.228;699
AA4831;LBC41;6;7.01;669.5
AA4832;LBC13;42;6.99;684.2
AA4833;EBC06;42;7.205;701
AA4834;LBC59;9;7.274;666
AA4835;LBC46;3;7.3;677
AA4836;LBC51;45;7.291;687
AA4837;EBC09;8;7.237;711
AA4840;LBA00;29;7;686.1
AA4841;EBC25;3;6.97;709.7
AA4842;LBC29;13;7.247;674
AA4843;LBA20;12;7.098;685
AA4844;EBA21;16;7.04;702.9
AA4845;EBC15;12;6.95;723.8
AA4848;LBA37;1;7.026;675
AA4849;EBA55;29;7;726.5
AA4850;EBA57;29;7.218;709
AA4851;LBA39;1;7.23;684
AA4852;EBC30;10;6.751;729
AA4854;LBC10;45;7.427;655
AA4855;LBA57;18;7.372;686
AA4857;EBC03;7;7.03;727.4
AA4858;EBC19;7;7.03;729.8
AA4859;EBA60;11;7.226;708
AA4860;LBA51;46;7.197;690
AA4865;LBC11;4;7.184;692
AA4866;EBA10;43;7.291;695
AA4867;EBC08;21;7.375;722
AA4868;EBA61;21;7.231;750
AA4869;LBC51;29;7.318;692
AA4870;EBC10;11;7.465;701
AA4871;;0;7.356;664
AA4872;LBC39;8;7.281;682
AA4873;LBC38;37;7.281;613
AA4874;LBC46;2;7.412;634
AA4875;LBA39;29;7.324;679
AA4876;LBC35;25;7.364;645
AA4877;LBA04;29;7.017;652
AA4878;LBA52;42;7.153;678
AA4879;LBA51;3;7.183;689
AA4881;LBA12;47;7.332;629
AA4882;LBA60;16;7.259;660
AA4883;LBA17;24;7.009;673
AA4885;EBC10;8;7.138;715
AA4886;LBA25;3;7.039;690
AA4888;EBC61;5;7.207;700
AA4889;EBC10;34;7.155;716
AA4892;EBC34;30;7.267;701
AA4896;EBC08;15;7.298;709
AA4901;LBA50;46;7.204;678
AA4906;LBA45;5;7.226;667
AA4912;EBC13;7;6.93;703
AA4915;EBA27;11;7.376;719
AA4917;EBC28;33;7.107;738
AA4920;LBA57;25;7.04;637.5
AA4921;LBA37;45;7.069;676
AA4922;EBC19;13;7.02;697.5
AA4927;LBA64;38;7.237;623
AA4928;LBC22;9;7.609;631
AA4929;LBA14;31;6.96;632.2
AA4930;LBC53;48;8.449;632
AA4931;LBC47;19;6.983;648
AA4933;LBC38;19;6.96;628.2
AA4934;LBA25;28;6.97;605.2
AA4941;LBC47;5;7.228;653
AA4942;LBC38;11;7.04;635.3
AA4943;LBC64;10;7.186;643
AA4944;EBC37;14;7.132;698
AA4945;LBC50;19;7.123;641
AA4946;LBC32;24;7.02;615.4
AA4947;LBC62;35;7.227;674
AA4948;LBC50;37;7.04;628.1
AA4949;;0;7.3;686
AA4950;EBA48;11;7;709.5
AA4952;EBA48;29;6.8;704.4
AA4954;LBA43;43;7.109;687
AA4955;LBC39;38;7.252;665
AA4956;EBA05;42;6.976;736
AA4957;LBC45;19;7.359;635
AA4958;LBA41;39;7.04;616.6
AA4961;EBC54;5;6.927;699
AA4962;EBC08;42;6.929;712
AA4963;LBC37;13;7.132;685
AA4964;EBA57;7;6.895;730
AA4965;LBC51;34;7.2;672
AA4966;EBC08;10;7.204;712
AA4967;LBA05;13;7.322;687
AA4970;LBC62;20;7.212;651
AA4971;LBC35;11;7.255;641
AA4972;LBC59;39;7.21;643
AA4974;LBC64;2;7.169;653
AA4975;LBA02;29;7.1;690
AA4976;LBC02;41;7.212;688
AA4980;EBA04;7;7.152;730
AA4981;LBA62;10;7.284;636
AA4982;EBA16;13;6.97;694.5
AA4983;LBA50;31;7.01;640.9
AA4985;LBA11;22;7.296;682
AA4986;LBC43;34;7.589;668
AA4987;EBA16;2;7.04;692.3
AA4989;LBC40;10;6.96;650.7
AA4990;EBA04;42;7.218;709
AA4991;LBA39;30;7.211;674
AA4993;LBA50;25;6.98;663.4
AA4994;LBC09;21;7.404;614
AA4995;LBC51;35;7.279;679
AA4997;LBC43;1;7.287;680
AA4998;EBC22;29;7.083;721
AA4999;LBC25;4;7.041;688
AA5000;EBC04;12;7.225;710
AA5001;EBC10;9;7.066;719
AA5002;EBC19;41;7;715.7
AA5003;EBA44;12;7.03;719.9
AA5004;LBA35;2;7.29;664
AA5005;EBC05;15;6.018;743
AA5006;LBC60;20;7.268;627
AA5008;LBC46;22;6.938;686
AA5010;EBC29;8;7.107;726
AA5012;EBC02;24;7.089;701
AA5013;;0;7.12;705
AA5014;LBA14;3;7.292;690
AA5015;LBC35;21;7.169;664
AA5016;LBC14;18;7.252;681
AA5018;LBC62;17;7.211;682
AA5019;LBA36;4;7.14;687
AA5020;LBC40;34;7.082;644
AA5021;LBC38;12;7.16;663
AA5022;EBC60;8;7.022;711
AA5023;LBC55;25;7.274;646
AA5025;LBA01;27;6.99;682.4
AA5026;LBA56;48;7.168;642
AA5027;EBA34;41;6.98;721.9
AA5028;;0;7.022;741
AA5030;LBC38;31;7.008;655
AA5031;EBA23;43;7.189;701
AA5032;EBC46;5;6.83;697.8
AA5039;EBA48;34;7;719.1
AA5041;EBA48;23;6.98;710.3
AA5043;EBC26;44;6.93;716.9
AA5044;LBA43;12;6.97;687.7
AA5045;EBA48;24;6.93;738.8
AA5046;EBC07;29;7.112;711
AA5047;EBC07;44;6.86;728.8
AA5050;EBC38;13;7.282;697
AA5052;LBA14;12;6.97;689.9
AA5053;EBC19;29;7.03;728
AA5055;LBA40;2;7;654.9
AA5057;EBC46;22;6.98;718.7
AA5059;EBC47;16;7;706.7
AA5061;EBC19;42;6.91;709.6
AA5062;LBA48;41;6.94;673.2
AA5063;EBC19;14;6.9;697.6
AA5065;LBA14;39;6.96;647.1
AA5066;LBA00;45;6.94;679.1
AA5067;LBC40;2;7.01;670.4
AA5068;LBA00;36;6.94;673.6
AA5069;LBC43;11;6.95;671.8
AA5070;LBC17;19;7.03;656.6
AA5071;LBC43;5;6.96;646.4
AA5072;LBA53;16;7.267;631
AA5073;EBC31;43;6.91;737.7
AA5075;LBA50;41;7.116;680
AA5076;LBC09;31;7.388;660
AA5077;LBA05;18;7.028;678
AA5080;LBA62;25;7.318;669
AA5081;LBA52;8;7.09;677
AA5083;LBA51;35;6.887;678
AA5086;EBC16;7;7.199;707
AA5087;LBA48;47;7.314;651
AA5091;LBC55;6;7.308;630
AA5092;EBC19;38;7.301;702
AA5094;LBC55;20;7.643;632
AA5095;LBA05;20;7.364;604
AA5097;LBC01;20;7.071;664
AA5098;;;6.941;648
AA5099;LBA01;22;7.208;685
AA5100;LBC14;38;7.16;627
AA5101;LBC14;47;7.344;654
AA5104;EBA41;3;7.17;702
AA5105;EBC02;7;7.107;706
AA5106;EBC21;38;7.131;724
AA5107;EBC11;42;7.132;713
AA5108;LBA56;14;7.173;690
AA5109;;0;7.278;688
AA5111;EBC29;4;7.07;719
AA5112;EBA36;21;7.204;731
AA5113;EBC19;23;6.595;743
AA5114;LBA62;11;7.185;637
AA5115;LBA51;36;7.003;685
AA5116;LBA19;4;7.177;680
AA5119;EBC16;41;7.002;713
AA5122;LBA51;45;7.337;673
AA5123;EBC26;7;7.164;709
AA5124;EBA53;3;7.119;713
AA5126;LBC12;46;7.127;653
AA5129;LBC44;23;7.269;664
AA5130;EBC41;38;7.054;729
AA5131;LBA46;47;7.118;662
AA5132;LBA20;13;7.203;687
AA5133;LBA39;42;7.168;674
AA5135;LBA19;3;7.186;690
AA5136;LBA60;47;7.258;668
AA5137;EBC60;7;6.949;703
AA5138;LBC38;20;7.551;657
AA5140;;0;7.307;692
AA5141;LBC36;5;7.348;671
AA5142;EBC19;22;7.255;713
AA5143;EBA44;22;7.221;728
AA5144;EBA16;12;6.087;745
AA5145;LBA01;43;7.28;687
AA5146;LBC60;36;6.948;690
AA5148;LBA60;20;7.286;648
AA5151;LBA36;34;7.131;659
AA5153;LBC24;46;7.219;674
AA5154;LBA39;41;7.3;692
AA5155;EBA61;2;7.109;696
AA5156;LBA05;9;6.875;634
AA5160;EBA61;11;6.957;715
AA5163;LBC54;29;6.974;675
AA5167;LBC46;17;7.14;680
AA5168;LBC14;34;7.129;653
AA5170;EBC01;29;7.007;733
AA5172;LBC01;48;7.347;672
AA5174;EBC10;44;7.219;723
AA5178;LBA54;48;7.217;645
AA5179;LBA05;3;7.077;682
AA5180;EBC09;29;6.541;752
AA5181;LBC46;9;7.172;643
AA5182;EBA12;1;7.01;695
AA5183;LBC20;8;7.156;675
AA5184;EBA48;21;6.93;724.9
AA5185;EBA48;16;6.99;735.5
AA5187;LBA25;30;7.03;689.9
AA5188;EBA48;43;6.8;714.4
AA5190;LBC54;40;7.223;687
AA5191;LBC55;43;7.143;669
AA5192;LBA00;37;7.348;629
AA5193;LBC35;41;6.95;691.2
AA5194;LBC55;30;7.25;658
AA5196;EBA24;37;6.915;729
AA5197;EBA20;21;6.921;723
AA5199;LBA43;8;6.99;676.7
AA5200;LBC25;29;7.267;691
AA5201;EBC25;14;6.78;691.8
AA5202;EBA16;21;6.93;724.3
AA5206;LBC43;17;6.94;684.7
AA5207;EBA13;1;7;692.3
AA5209;EBA48;44;6.78;697.5
AA5210;EBA04;11;7.001;705
AA5211;LBC38;38;6.94;664.7
AA5212;LBC09;24;7.01;652
AA5213;LBA00;46;6.95;677.6
AA5214;LBC07;35;6.94;670.1
