/HVdummy/EBA/HVdummy	EBA44	107535086	ATLTILLV00:Drawer44.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA45	107536086	ATLTILLV00:Drawer45.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA46	107537086	ATLTILLV00:Drawer46.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA47	107538086	ATLTILLV00:Drawer47.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA48	107539086	ATLTILLV00:Drawer48.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA49	107540086	ATLTILLV00:Drawer49.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA50	107541086	ATLTILLV00:Drawer50.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA51	107542086	ATLTILLV00:Drawer51.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA52	107543086	ATLTILLV00:Drawer52.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA53	107544086	ATLTILLV00:Drawer53.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA54	107545086	ATLTILLV00:Drawer54.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA55	107546086	ATLTILLV00:Drawer55.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA56	107547086	ATLTILLV00:Drawer56.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA57	107548086	ATLTILLV00:Drawer57.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA58	107549086	ATLTILLV00:Drawer58.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA59	107550086	ATLTILLV00:Drawer59.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA60	107551086	ATLTILLV00:Drawer60.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA61	107552086	ATLTILLV00:Drawer61.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA62	107553086	ATLTILLV00:Drawer62.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA63	107554086	ATLTILLV00:Drawer63.Readings.Monitoring
/HVdummy/EBA/HVdummy	EBA64	107555086	ATLTILLV00:Drawer64.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC01	219169089	ATLTILLV03:Drawer1.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC02	219170089	ATLTILLV03:Drawer2.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC03	219171089	ATLTILLV03:Drawer3.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC04	219172089	ATLTILLV03:Drawer4.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC05	219173089	ATLTILLV03:Drawer5.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC06	219174089	ATLTILLV03:Drawer6.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC07	219175089	ATLTILLV03:Drawer7.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC08	219176089	ATLTILLV03:Drawer8.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC09	219177089	ATLTILLV03:Drawer9.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC10	219178089	ATLTILLV03:Drawer10.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC11	219179089	ATLTILLV03:Drawer11.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC12	219180089	ATLTILLV03:Drawer12.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC13	219181089	ATLTILLV03:Drawer13.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC14	219182089	ATLTILLV03:Drawer14.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC15	219183089	ATLTILLV03:Drawer15.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC16	219184089	ATLTILLV03:Drawer16.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC17	219185089	ATLTILLV03:Drawer17.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC18	219186089	ATLTILLV03:Drawer18.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC19	219187089	ATLTILLV03:Drawer19.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC20	219188089	ATLTILLV03:Drawer20.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC21	219189089	ATLTILLV03:Drawer21.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC22	219190089	ATLTILLV03:Drawer22.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC23	219191089	ATLTILLV03:Drawer23.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC24	219192089	ATLTILLV03:Drawer24.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC25	219193089	ATLTILLV03:Drawer25.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC26	219194089	ATLTILLV03:Drawer26.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC27	219195089	ATLTILLV03:Drawer27.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC28	219196089	ATLTILLV03:Drawer28.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC29	219197089	ATLTILLV03:Drawer29.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC30	219198089	ATLTILLV03:Drawer30.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC31	219199089	ATLTILLV03:Drawer31.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC32	219200089	ATLTILLV03:Drawer32.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC33	219201089	ATLTILLV03:Drawer33.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC34	219202089	ATLTILLV03:Drawer34.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC35	219203089	ATLTILLV03:Drawer35.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC36	219204089	ATLTILLV03:Drawer36.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC37	219205089	ATLTILLV03:Drawer37.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC38	219206089	ATLTILLV03:Drawer38.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC39	219207089	ATLTILLV03:Drawer39.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC40	219208089	ATLTILLV03:Drawer40.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC41	219209089	ATLTILLV03:Drawer41.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC42	219210089	ATLTILLV03:Drawer42.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC43	219211089	ATLTILLV03:Drawer43.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC44	219212089	ATLTILLV03:Drawer44.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC45	219213089	ATLTILLV03:Drawer45.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC46	219214089	ATLTILLV03:Drawer46.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC47	219215089	ATLTILLV03:Drawer47.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC48	219216089	ATLTILLV03:Drawer48.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC49	219217089	ATLTILLV03:Drawer49.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC50	219218089	ATLTILLV03:Drawer50.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC51	219219089	ATLTILLV03:Drawer51.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC52	219220089	ATLTILLV03:Drawer52.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC53	219221089	ATLTILLV03:Drawer53.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC54	219222089	ATLTILLV03:Drawer54.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC55	219223089	ATLTILLV03:Drawer55.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC56	219224089	ATLTILLV03:Drawer56.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC57	219225089	ATLTILLV03:Drawer57.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC58	219226089	ATLTILLV03:Drawer58.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC59	219227089	ATLTILLV03:Drawer59.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC60	219228089	ATLTILLV03:Drawer60.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC61	219229089	ATLTILLV03:Drawer61.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC62	219230089	ATLTILLV03:Drawer62.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC63	219231089	ATLTILLV03:Drawer63.Readings.Monitoring
/HVdummy/EBC/HVdummy	EBC64	219232089	ATLTILLV03:Drawer64.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA01	217553088	ATLTILLV01:Drawer1.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA02	217554088	ATLTILLV01:Drawer2.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA03	217555088	ATLTILLV01:Drawer3.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA04	217556088	ATLTILLV01:Drawer4.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA05	217557088	ATLTILLV01:Drawer5.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA06	217558088	ATLTILLV01:Drawer6.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA07	217559088	ATLTILLV01:Drawer7.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA08	217560088	ATLTILLV01:Drawer8.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA09	217561088	ATLTILLV01:Drawer9.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA10	217562088	ATLTILLV01:Drawer10.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA11	217563088	ATLTILLV01:Drawer11.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA12	217564088	ATLTILLV01:Drawer12.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA13	217565088	ATLTILLV01:Drawer13.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA14	217566088	ATLTILLV01:Drawer14.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA15	217567088	ATLTILLV01:Drawer15.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA16	217568088	ATLTILLV01:Drawer16.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA17	217569088	ATLTILLV01:Drawer17.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA18	217570088	ATLTILLV01:Drawer18.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA19	217571088	ATLTILLV01:Drawer19.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA20	217572088	ATLTILLV01:Drawer20.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA21	217573088	ATLTILLV01:Drawer21.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA22	217574088	ATLTILLV01:Drawer22.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA23	217575088	ATLTILLV01:Drawer23.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA24	217576088	ATLTILLV01:Drawer24.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA25	217577088	ATLTILLV01:Drawer25.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA26	217578088	ATLTILLV01:Drawer26.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA27	217579088	ATLTILLV01:Drawer27.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA28	217580088	ATLTILLV01:Drawer28.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA29	217581088	ATLTILLV01:Drawer29.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA30	217582088	ATLTILLV01:Drawer30.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA31	217583088	ATLTILLV01:Drawer31.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA32	217584088	ATLTILLV01:Drawer32.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA33	217585088	ATLTILLV01:Drawer33.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA34	217586088	ATLTILLV01:Drawer34.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA35	217587088	ATLTILLV01:Drawer35.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA36	217588088	ATLTILLV01:Drawer36.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA37	217589088	ATLTILLV01:Drawer37.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA38	217590088	ATLTILLV01:Drawer38.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA39	217591088	ATLTILLV01:Drawer39.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA40	217592088	ATLTILLV01:Drawer40.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA41	217593088	ATLTILLV01:Drawer41.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA42	217594088	ATLTILLV01:Drawer42.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA43	217595088	ATLTILLV01:Drawer43.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA44	217596088	ATLTILLV01:Drawer44.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA45	217597088	ATLTILLV01:Drawer45.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA46	217598088	ATLTILLV01:Drawer46.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA47	217599088	ATLTILLV01:Drawer47.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA48	217600088	ATLTILLV01:Drawer48.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA49	217601088	ATLTILLV01:Drawer49.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA50	217602088	ATLTILLV01:Drawer50.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA51	217603088	ATLTILLV01:Drawer51.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA52	217604088	ATLTILLV01:Drawer52.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA53	217605088	ATLTILLV01:Drawer53.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA54	217606088	ATLTILLV01:Drawer54.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA55	217607088	ATLTILLV01:Drawer55.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA56	217608088	ATLTILLV01:Drawer56.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA57	217609088	ATLTILLV01:Drawer57.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA58	217610088	ATLTILLV01:Drawer58.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA59	217611088	ATLTILLV01:Drawer59.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA60	217612088	ATLTILLV01:Drawer60.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA61	217613088	ATLTILLV01:Drawer61.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA62	217614088	ATLTILLV01:Drawer62.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA63	217615088	ATLTILLV01:Drawer63.Readings.Monitoring
/HVdummy/LBA/HVdummy	LBA64	217616088	ATLTILLV01:Drawer64.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC01	217793087	ATLTILLV02:Drawer1.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC02	217794087	ATLTILLV02:Drawer2.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC03	217795087	ATLTILLV02:Drawer3.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC04	217796087	ATLTILLV02:Drawer4.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC05	217797087	ATLTILLV02:Drawer5.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC06	217798087	ATLTILLV02:Drawer6.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC07	217799087	ATLTILLV02:Drawer7.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC08	217800087	ATLTILLV02:Drawer8.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC09	217801087	ATLTILLV02:Drawer9.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC10	217802087	ATLTILLV02:Drawer10.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC11	217803087	ATLTILLV02:Drawer11.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC12	217804087	ATLTILLV02:Drawer12.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC13	217805087	ATLTILLV02:Drawer13.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC14	217806087	ATLTILLV02:Drawer14.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC15	217807087	ATLTILLV02:Drawer15.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC16	217808087	ATLTILLV02:Drawer16.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC17	217809087	ATLTILLV02:Drawer17.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC18	217810087	ATLTILLV02:Drawer18.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC19	217811087	ATLTILLV02:Drawer19.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC20	217812087	ATLTILLV02:Drawer20.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC21	217813087	ATLTILLV02:Drawer21.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC22	217814087	ATLTILLV02:Drawer22.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC23	217815087	ATLTILLV02:Drawer23.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC24	217816087	ATLTILLV02:Drawer24.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC25	217817087	ATLTILLV02:Drawer25.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC26	217818087	ATLTILLV02:Drawer26.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC27	217819087	ATLTILLV02:Drawer27.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC28	217820087	ATLTILLV02:Drawer28.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC29	217821087	ATLTILLV02:Drawer29.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC30	217822087	ATLTILLV02:Drawer30.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC31	217823087	ATLTILLV02:Drawer31.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC32	217824087	ATLTILLV02:Drawer32.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC33	217825087	ATLTILLV02:Drawer33.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC34	217826087	ATLTILLV02:Drawer34.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC35	217827087	ATLTILLV02:Drawer35.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC36	217828087	ATLTILLV02:Drawer36.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC37	217829087	ATLTILLV02:Drawer37.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC38	217830087	ATLTILLV02:Drawer38.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC39	217831087	ATLTILLV02:Drawer39.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC40	217832087	ATLTILLV02:Drawer40.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC41	217833087	ATLTILLV02:Drawer41.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC42	217834087	ATLTILLV02:Drawer42.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC43	217835087	ATLTILLV02:Drawer43.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC44	217836087	ATLTILLV02:Drawer44.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC45	217837087	ATLTILLV02:Drawer45.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC46	217838087	ATLTILLV02:Drawer46.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC47	217839087	ATLTILLV02:Drawer47.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC48	217840087	ATLTILLV02:Drawer48.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC49	217841087	ATLTILLV02:Drawer49.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC50	217842087	ATLTILLV02:Drawer50.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC51	217843087	ATLTILLV02:Drawer51.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC52	217844087	ATLTILLV02:Drawer52.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC53	217845087	ATLTILLV02:Drawer53.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC54	217846087	ATLTILLV02:Drawer54.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC55	217847087	ATLTILLV02:Drawer55.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC56	217848087	ATLTILLV02:Drawer56.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC57	217849087	ATLTILLV02:Drawer57.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC58	217850087	ATLTILLV02:Drawer58.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC59	217851087	ATLTILLV02:Drawer59.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC60	217852087	ATLTILLV02:Drawer60.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC61	217853087	ATLTILLV02:Drawer61.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC62	217854087	ATLTILLV02:Drawer62.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC63	217855087	ATLTILLV02:Drawer63.Readings.Monitoring
/HVdummy/LBC/HVdummy	LBC64	217856087	ATLTILLV02:Drawer64.Readings.Monitoring
/TILE/DCS/LVPS/EBA/AI	EBA01	55461086	ATLTILLV00:ELMB/LVCAN4/LVPS_1/AI
/TILE/DCS/LVPS/EBA/AI	EBA02	55537086	ATLTILLV00:ELMB/LVCAN4/LVPS_2/AI
/TILE/DCS/LVPS/EBA/AI	EBA03	55613086	ATLTILLV00:ELMB/LVCAN4/LVPS_3/AI
/TILE/DCS/LVPS/EBA/AI	EBA04	55689086	ATLTILLV00:ELMB/LVCAN4/LVPS_4/AI
/TILE/DCS/LVPS/EBA/AI	EBA05	55765086	ATLTILLV00:ELMB/LVCAN4/LVPS_5/AI
/TILE/DCS/LVPS/EBA/AI	EBA06	55841086	ATLTILLV00:ELMB/LVCAN4/LVPS_6/AI
/TILE/DCS/LVPS/EBA/AI	EBA07	55917086	ATLTILLV00:ELMB/LVCAN4/LVPS_7/AI
/TILE/DCS/LVPS/EBA/AI	EBA08	55993086	ATLTILLV00:ELMB/LVCAN4/LVPS_8/AI
/TILE/DCS/LVPS/EBA/AI	EBA09	56753086	ATLTILLV00:ELMB/LVCAN1/LVPS_9/AI
/TILE/DCS/LVPS/EBA/AI	EBA10	56829086	ATLTILLV00:ELMB/LVCAN1/LVPS_10/AI
/TILE/DCS/LVPS/EBA/AI	EBA11	56905086	ATLTILLV00:ELMB/LVCAN1/LVPS_11/AI
/TILE/DCS/LVPS/EBA/AI	EBA12	56981086	ATLTILLV00:ELMB/LVCAN1/LVPS_12/AI
/TILE/DCS/LVPS/EBA/AI	EBA13	57057086	ATLTILLV00:ELMB/LVCAN1/LVPS_13/AI
/TILE/DCS/LVPS/EBA/AI	EBA14	57133086	ATLTILLV00:ELMB/LVCAN1/LVPS_14/AI
/TILE/DCS/LVPS/EBA/AI	EBA15	58881086	ATLTILLV00:ELMB/LVCAN1/LVPS_15/AI
